0,33.934563999999995,65.19394301098897,0,0
1,41.152566,20.023536709109706,1,1
2,28.0229705,0.6259217922787697,2,2
3,-14.301773,189.24889598472222,3,3
4,42.541797,1.5897437247661956,4,4
5,-11.937158999999998,18.879461878435762,5,5
6,17.085541,-61.794476246011605,6,6
7,-37.0875365,-63.97586562149421,7,7
8,40.069363499999994,44.854952965736516,8,8
9,12.517614,-69.98187829916716,9,9
10,-24.911971499999996,133.08005599181905,10,10
11,47.6964835,14.758558066785355,11,11
12,40.153170499999995,47.722008808951884,12,12
13,26.027379499999995,50.553204879104406,13,13
14,23.6935035,89.86066811112008,14,14
15,13.189712499999999,-59.559230056847724,15,15
16,53.702118999999996,28.043605053294428,16,16
17,50.5010415,4.859788322889064,17,17
18,17.190850499999996,-88.72732022323383,18,18
19,9.321268,2.2847909202571324,19,19
20,32.302186500000005,-64.77417404596412,20,20
21,27.4703495,90.355533140233,21,21
22,-16.282619,-63.98614236708481,22,22
23,43.9184645,17.952499119004067,23,23
24,-22.343506499999997,24.480687779034792,24,24
25,-14.240834999999997,-49.72182099014893,25,25
26,4.5239709999999995,114.51808669510136,26,26
27,42.725355,25.19566157940148,27,27
28,12.2475025,-1.1872129340724764,28,28
29,-3.39002,29.944377063979687,29,29
30,12.548565,105.12821522358152,30,30
31,7.3661535,13.608881310275136,31,31
32,56.954457,-112.41538542373561,32,32
33,15.120134,-23.635942761090707,33,33
34,19.329904,-81.17159292163359,34,34
35,6.619855000000001,20.656976638759843,35,35
36,15.446109,18.565836810064162,36,36
37,.,.,37,37
38,-35.697667499999994,-71.48437811164497,38,38
39,36.890654,98.6058916560178,39,39
40,4.116061499999999,-72.62145575212443,40,40
41,-11.651637999999998,43.33281723609572,41,41
42,9.6295375,-83.63878169790063,42,42
43,44.74704249999999,15.339766152224867,43,43
44,21.515662,-77.8176405828284,44,44
45,35.12969,33.22933583754609,45,45
46,49.8036415,15.528811747655862,46,46
47,55.939631000000006,9.320440910282475,47,47
48,11.811205000000001,42.49813766763259,48,48
49,15.4237805,-61.341597088907655,49,49
50,18.7680205,-70.13123915389913,50,50
51,-1.7946140000000002,-78.27166858779788,51,51
52,13.801710499999999,-88.9103845649387,52,52
53,1.634093,10.470478975310051,53,53
54,15.1810675,38.078092127483856,54,54
55,58.59225799999999,25.370066439557952,55,55
56,9.121179999999999,39.00831752759393,56,56
57,-17.794117,177.9774440237239,57,57
58,64.950369,27.53508574681004,58,58
59,46.711045999999996,2.178215235662374,59,59
60,-17.6867435,210.55273115080558,60,60
61,-0.8189920000000002,11.661162197144417,61,61
62,42.320421499999995,43.6826875077826,62,62
63,51.1632975,10.57929598474232,63,63
64,7.95376,-1.0636765246046282,64,64
65,36.1319635,-5.347868131960327,65,65
66,39.0672285,21.951067235333973,66,66
67,71.81940949999998,-40.463503340426335,67,67
68,12.111165999999997,-61.6865576016077,68,68
69,13.449953999999998,144.75786702955554,69,69
70,15.777936999999998,-90.28613841693979,70,70
71,9.9330365,-9.662850833355563,71,71
72,11.801900999999999,-14.598354109502734,72,72
73,4.8521135,-58.95624751631287,73,73
74,18.986747,-72.29617896887744,74,74
75,14.506877499999998,-87.2184225704286,75,75
76,47.16129699999999,19.134577587335603,76,76
77,64.966112,-18.44785436795467,77,77
78,21.792370999999996,80.2217085686897,78,78
79,0.11694699999999969,113.32057974593388,79,79
80,33.2199065,42.51364769527233,80,80
81,53.41514749999999,-7.966466302987762,81,81
82,54.235816,-4.515068377065116,82,82
83,31.3928535,34.63254186658075,83,83
84,42.5039505,12.682860386787386,84,84
85,18.115403,-77.1599449009157,85,85
86,37.48989699999999,139.83280056852368,86,86
87,31.282109500000004,36.3135451485629,87,87
88,48.007115999999996,66.31236704626834,88,88
89,0.4091195000000001,37.547345219780894,89,89
90,1.872819,202.6262128585024,90,90
91,42.5594445,20.91348808629796,91,91
92,29.313873499999996,47.42557413402721,92,92
93,56.8799825,24.409196711838163,93,93
94,33.8742805,35.90684438704737,94,94
95,-29.623172500000003,28.171506769307555,95,95
96,6.4522675,-9.63524201283213,96,96
97,47.159501000000006,9.546786606060596,97,97
98,55.17443899999999,24.181879694157647,98,98
99,49.81524849999998,6.083442641489716,99,99
100,-18.779300499999998,46.71111714123236,100,100
101,-13.243354499999999,33.75892145001012,101,101
102,3.9456474999999998,114.64671044720801,102,102
103,4.2082955,73.53892348500526,103,103
104,17.5770155,-0.7287034813780644,104,104
105,35.901702,14.413397642979003,105,105
106,7.108855999999999,171.37210159033236,106,106
107,21.0165485,-11.422301617350074,107,107
108,-20.253573499999995,57.589686910597365,108,108
109,-12.825251999999999,45.14945007977464,109,109
110,23.624451999999998,-102.2582795779344,110,110
111,43.738327,7.42418519115753,111,111
112,46.86707,105.42501627379087,112,112
113,42.70940499999999,19.294603149022628,113,113
114,31.7962585,-6.2058058833049055,114,114
115,-18.669513,34.680151130895936,115,115
116,19.2619155,95.91823147540978,116,116
117,-22.966493999999997,17.241934468956988,117,117
118,28.398034,83.10521126981794,118,118
119,52.108660500000006,5.515248510852898,119,119
120,.,.,120,120
121,-21.235528,165.24391090181382,121,121
122,-43.586602,171.20763454061284,122,122
123,12.869381999999998,-85.57535935439779,123,123
124,17.606671,9.890419285812149,124,124
125,9.0820365,7.953678018408191,125,125
126,15.190972499999997,145.7468290799071,126,126
127,64.56830099999999,12.658315334489448,127,127
128,20.8282005,56.995300702816714,128,128
129,30.470508999999993,70.141827537001,129,129
130,7.539109,134.56716286440945,130,130
131,8.419931,-81.4849696168626,131,131
132,-6.65293,144.36189927800416,132,132
133,-23.4343325,-58.483454125307375,133,133
134,-9.195473,-75.7525844111561,134,134
135,15.592031500000001,120.73442459064586,135,135
136,51.918238499999994,19.156567266100375,136,136
137,39.556788,-8.27652518746817,137,137
138,18.2214375,-66.40369782692466,138,138
139,25.314144,51.14642599331492,139,139
140,45.942094999999995,24.302654294477428,140,140
141,59.459639,87.25776365212677,141,141
142,-1.94333,29.98731288393097,142,142
143,-13.621441999999998,187.56212714291402,143,143
144,43.942897,12.460584983328395,144,144
145,24.2666145,44.61694835848786,145,145
146,14.499278999999998,-14.655959791965888,146,146
147,44.212656499999994,21.0112898405903,147,147
148,-4.6842334999999995,55.49204215465298,148,148
149,8.462819499999998,-11.882376295507115,149,149
150,1.340558,103.83044016101603,150,150
151,46.14943149999999,14.627615692164493,151,151
152,-9.598252,160.14458231039396,152,152
153,5.1627054999999995,46.80566806320022,153,153
154,-28.479595500000002,26.127968485577096,154,154
155,39.8958095,-3.4644573152825417,155,155
156,7.8786945,80.63485066387787,156,156
157,15.347826999999999,29.784482680697643,157,157
158,3.921604,-56.103908375188155,158,158
159,-26.51814,31.460376772289543,159,159
160,62.198336999999995,14.89623797999316,160,160
161,46.81468099999999,8.446149570718683,161,161
162,.,.,162,162
163,38.858202,70.9492001555036,163,163
164,13.038388499999998,101.69958430151564,164,164
165,.,.,165,165
166,8.6249235,1.0423679159366317,166,166
167,-21.1677825,184.7254488449525,167,167
168,33.788999499999996,8.886479607765475,168,168
169,38.955325,35.49323057668124,169,169
170,38.96464900000001,59.07058396694488,170,170
171,21.778318499999997,-71.76669050616442,171,171
172,-7.478139,178.67380011739783,172,172
173,1.370282,32.722125612190965,173,173
174,48.3829895,33.89772412281902,174,174
175,24.3498885,55.14723558737877,175,175
176,54.315567,-1.9158035077586038,176,176
177,36.979395499999995,-99.35571519545013,177,177
178,-32.529551,-55.816102832176924,178,178
179,41.382294,63.393491470798054,179,179
180,-15.1550945,167.0555158450945,180,180
181,-13.158901,25.45371959397315,181,181
182,-19.0159725,29.353636842733522,182,182
